Loan_ID,Customer_ID,Loan_Amount,Interest_Rate,Loan_Term,Disbursal_Date,Repayment_Start_Date,Repayment_End_Date,Loan_Status,Overdue_Amount,EMI_Amount,Collateral_Details
L087877,C061155,3813870,11.66,36,2020-05-06,2020-06-06,2023-05-06,Closed,0,96514,None
L087878,C068161,3664941,8.81,48,2020-05-11,2020-06-11,2024-05-11,Closed,0,59139,None
L087879,C066829,4117567,7.07,48,2022-07-07,2022-08-07,2026-07-07,Overdue,21894,14039,Vehicle
L087880,C037331,3574914,9.42,36,2021-11-05,2021-12-05,2024-11-05,Active,22277,16367,None
L087881,C018259,1813263,8.73,48,2023-08-27,2023-09-27,2027-08-27,Closed,21639,12329,Vehicle
L087882,C055059,4900971,12.06,60,2022-08-08,2022-09-08,2027-08-08,Overdue,24038,14239,Vehicle
L087883,C053515,4058912,9.53,48,2023-12-24,2024-01-24,2027-12-24,Overdue,39298,21661,Property
L087884,C066115,2342073,9.79,12,2023-04-06,2023-05-06,2024-04-06,Active,0,62849,Property
L087885,C066947,3160121,7.58,12,2021-07-18,2021-08-18,2022-07-18,Closed,42892,44834,None
L087886,C017884,4552869,8.45,36,2020-09-19,2020-10-19,2023-09-19,Active,47470,35813,Vehicle
L087887,C020419,3117988,7.28,24,2021-07-03,2021-08-03,2023-07-03,Overdue,0,94634,Property
L087888,C064283,4284107,10.67,36,2023-06-16,2023-07-16,2026-06-16,Overdue,45899,66183,Property
L087889,C068899,2470596,9.98,24,2020-10-14,2020-11-14,2022-10-14,Closed,0,35114,Property
L087890,C047840,3643262,9.69,36,2020-05-15,2020-06-15,2023-05-15,Closed,0,51007,None
L087891,C052508,2098128,10.42,48,2024-10-05,2024-11-05,2028-10-05,Closed,25010,63749,Property
L087892,C067578,2408518,14.38,24,2022-03-06,2022-04-06,2024-03-06,Closed,0,93622,Property
L087893,C066924,3723640,9.89,36,2022-05-11,2022-06-11,2025-05-11,Active,22634,19513,None
L087894,C053415,1324054,11.8,24,2022-09-28,2022-10-28,2024-09-28,Active,10147,72247,None
L087895,C038306,2149701,8.17,60,2024-06-21,2024-07-21,2029-06-21,Active,48584,24138,Property
L087896,C059865,3260802,12.59,24,2024-05-29,2024-06-29,2026-05-29,Active,17266,4850,Vehicle
L087897,C058956,1882291,7.45,24,2023-06-12,2023-07-12,2025-06-12,Active,0,2908,Vehicle
L087898,C022681,3330247,10.85,60,2020-10-14,2020-11-14,2025-10-14,Closed,40438,46750,None
L087899,C014405,4377769,12.43,60,2020-04-26,2020-05-26,2025-04-26,Active,34651,78805,Property
L087900,C056902,3488757,13.83,24,2021-09-07,2021-10-07,2023-09-07,Overdue,0,2263,Vehicle
L087901,C050502,2809642,13.61,12,2023-12-09,2024-01-09,2024-12-09,Active,0,39683,Property
L087902,C027630,2532844,11.67,48,2024-07-04,2024-08-04,2028-07-04,Active,49479,34512,Property
L087903,C009013,2173070,14.66,12,2023-05-02,2023-06-02,2024-05-02,Active,0,58188,None
L087904,C041430,3300436,12.7,60,2023-12-27,2024-01-27,2028-12-27,Closed,0,8386,Property
L087905,C012522,1828322,14.89,24,2021-05-07,2021-06-07,2023-05-07,Overdue,15858,41475,Property
L087906,C052191,1036835,9.75,60,2021-12-05,2022-01-05,2026-12-05,Active,33095,12617,Property
L087907,C012858,97506,7.45,60,2023-06-03,2023-07-03,2028-06-03,Overdue,0,18427,Vehicle
L087908,C049555,151504,10.69,36,2021-04-06,2021-05-06,2024-04-06,Closed,0,47852,Vehicle
L087909,C024641,3767909,10.44,60,2021-02-18,2021-03-18,2026-02-18,Active,0,78749,Property
L087910,C055137,3631251,13.09,12,2022-07-26,2022-08-26,2023-07-26,Closed,0,38283,Property
L087911,C033373,1550182,11.87,48,2022-12-01,2023-01-01,2026-12-01,Overdue,0,55297,None
L087912,C058212,2269409,8.1,36,2024-05-24,2024-06-24,2027-05-24,Overdue,0,48058,Property
L087913,C006323,137771,9.57,12,2021-08-05,2021-09-05,2022-08-05,Overdue,0,77502,Property
L087914,C045434,548559,9.34,24,2021-01-02,2021-02-02,2023-01-02,Closed,0,57853,Vehicle
L087915,C016401,4763919,7.04,24,2020-07-13,2020-08-13,2022-07-13,Closed,27832,81933,Property
L087916,C050141,2460122,8.62,24,2021-01-10,2021-02-10,2023-01-10,Active,28344,77392,None
L087917,C053815,2311656,12.49,24,2020-04-26,2020-05-26,2022-04-26,Overdue,0,37603,None
L087918,C029780,1610713,7.26,48,2020-05-21,2020-06-21,2024-05-21,Closed,0,20025,Property
L087919,C053097,1301268,11.93,24,2021-07-26,2021-08-26,2023-07-26,Active,1661,65943,Vehicle
L087920,C057396,3488761,14.47,36,2021-11-05,2021-12-05,2024-11-05,Overdue,0,22778,None
L087921,C024402,1294434,11.86,48,2020-01-06,2020-02-06,2024-01-06,Overdue,35643,62392,Vehicle
L087922,C067966,1810942,10.8,12,2022-05-17,2022-06-17,2023-05-17,Overdue,28466,33250,Property
L087923,C059034,3094565,11.45,24,2023-03-27,2023-04-27,2025-03-27,Active,0,20864,None
L087924,C004824,3671882,9.54,12,2020-04-14,2020-05-14,2021-04-14,Overdue,0,90490,Property
L087925,C009239,2567717,14.78,24,2024-04-11,2024-05-11,2026-04-11,Active,49638,37375,None
L087926,C009497,4340046,14.12,48,2024-10-17,2024-11-17,2028-10-17,Closed,26867,12830,None
L087927,C058386,3369238,12.46,12,2021-08-18,2021-09-18,2022-08-18,Active,0,86504,Property
L087928,C033683,604763,8.45,48,2020-09-06,2020-10-06,2024-09-06,Closed,0,63954,None
L087929,C022036,3865100,13.74,48,2022-03-20,2022-04-20,2026-03-20,Overdue,42077,64423,Property
L087930,C065023,3155653,14.16,60,2023-05-17,2023-06-17,2028-05-17,Closed,0,51448,None
L087931,C037866,360377,9.17,12,2024-09-04,2024-10-04,2025-09-04,Closed,0,64419,None
L087932,C003939,999918,14.34,48,2021-10-17,2021-11-17,2025-10-17,Overdue,1254,38894,Vehicle
L087933,C062748,2639741,13.68,24,2021-11-28,2021-12-28,2023-11-28,Active,0,11293,None
L087934,C016257,1674993,13.04,12,2024-01-03,2024-02-03,2025-01-03,Closed,4546,15555,None
L087935,C050129,3429550,9.19,12,2021-11-07,2021-12-07,2022-11-07,Overdue,0,66476,Property
L087936,C015094,835468,11.78,24,2022-10-07,2022-11-07,2024-10-07,Closed,14166,27604,Property
L087937,C004940,2405203,12.86,60,2021-01-07,2021-02-07,2026-01-07,Active,0,88248,Vehicle
L087938,C057305,63467,14.81,48,2020-12-14,2021-01-14,2024-12-14,Closed,0,33250,Vehicle
L087939,C042052,2367946,12.27,48,2023-09-11,2023-10-11,2027-09-11,Overdue,0,18389,None
L087940,C015759,370675,13.29,12,2023-11-07,2023-12-07,2024-11-07,Active,26746,26725,Vehicle
L087941,C019688,754448,14.76,60,2022-05-02,2022-06-02,2027-05-02,Closed,7070,92897,Property
L087942,C067371,3207950,8.95,12,2022-01-10,2022-02-10,2023-01-10,Active,10059,87689,Property
L087943,C035230,4579125,8.2,12,2021-12-30,2022-01-30,2022-12-30,Active,40299,60113,Vehicle
L087944,C068376,743592,10.46,36,2024-07-03,2024-08-03,2027-07-03,Overdue,0,57602,None
L087945,C063821,4511683,8.66,36,2021-08-28,2021-09-28,2024-08-28,Active,0,89363,None
L087946,C035222,3423398,9.19,24,2021-03-14,2021-04-14,2023-03-14,Closed,0,53509,Vehicle
L087947,C021202,4356766,8.34,36,2024-07-14,2024-08-14,2027-07-14,Active,0,18054,None
L087948,C024116,4829405,9.77,60,2020-05-21,2020-06-21,2025-05-21,Closed,25939,65820,Property
L087949,C029694,2132690,14.62,60,2021-04-12,2021-05-12,2026-04-12,Overdue,8191,70354,Vehicle
L087950,C051626,4944000,7.55,48,2022-04-03,2022-05-03,2026-04-03,Active,0,88876,Property
L087951,C066910,3784048,13.44,12,2022-08-04,2022-09-04,2023-08-04,Closed,0,19416,Vehicle
L087952,C044393,2294761,14.44,12,2022-06-28,2022-07-28,2023-06-28,Overdue,39478,43077,Vehicle
L087953,C064825,1305654,10.49,12,2020-02-23,2020-03-23,2021-02-23,Overdue,8689,47093,None
L087954,C019516,3055768,9.02,48,2021-06-20,2021-07-20,2025-06-20,Active,33648,55283,Vehicle
L087955,C038059,2289118,9.7,48,2023-03-04,2023-04-04,2027-03-04,Active,0,27813,Property
L087956,C019297,3233299,12.09,60,2023-09-05,2023-10-05,2028-09-05,Overdue,2075,99678,Vehicle
L087957,C044819,3421544,12.84,60,2020-10-30,2020-11-30,2025-10-30,Overdue,47363,97870,Vehicle
L087958,C036519,3091863,12.76,36,2023-03-08,2023-04-08,2026-03-08,Overdue,0,91939,None
L087959,C041594,2824895,12.25,36,2024-02-15,2024-03-15,2027-02-15,Active,0,49700,None
L087960,C042291,2226563,12.69,12,2023-11-06,2023-12-06,2024-11-06,Active,0,16778,Property
L087961,C062432,2578641,7.21,36,2022-04-26,2022-05-26,2025-04-26,Active,46446,32555,Vehicle
L087962,C021658,693454,8.78,60,2021-01-29,2021-02-28,2026-01-29,Overdue,0,68462,Property
L087963,C051032,4264844,14.51,36,2020-03-26,2020-04-26,2023-03-26,Active,24337,21006,Vehicle
L087964,C051947,2424398,7.51,24,2024-11-08,2024-12-08,2026-11-08,Overdue,32327,10094,Property
L087965,C043355,2453137,8.4,60,2023-11-14,2023-12-14,2028-11-14,Active,0,94182,Property
L087966,C034610,3555935,12.36,36,2022-02-10,2022-03-10,2025-02-10,Overdue,5280,48307,None
L087967,C062079,3547675,10.7,24,2024-10-11,2024-11-11,2026-10-11,Active,27287,20598,None
L087968,C060941,1118629,13.21,48,2024-01-07,2024-02-07,2028-01-07,Overdue,4337,54249,Vehicle
L087969,C021986,588744,14.6,12,2020-04-01,2020-05-01,2021-04-01,Active,0,90776,Vehicle
L087970,C019393,2726000,8.14,24,2023-10-19,2023-11-19,2025-10-19,Overdue,21846,46679,None
L087971,C021248,446701,9.96,12,2020-07-21,2020-08-21,2021-07-21,Overdue,4052,28353,Property
L087972,C026433,1923741,11.32,12,2021-03-27,2021-04-27,2022-03-27,Closed,24909,10813,Vehicle
L087973,C042843,2356867,13.85,36,2023-07-06,2023-08-06,2026-07-06,Active,0,28356,None
L087974,C018902,617307,8.37,36,2021-07-28,2021-08-28,2024-07-28,Active,35054,77797,Property
L087975,C039520,1143222,14.98,48,2024-11-14,2024-12-14,2028-11-14,Active,30141,68924,Vehicle
L087976,C047482,1400998,8.31,36,2024-12-16,2025-01-16,2027-12-16,Closed,0,12543,Vehicle
L087977,C008681,4176708,14.54,12,2022-12-22,2023-01-22,2023-12-22,Active,0,35471,None
L087978,C052287,2169718,12.3,24,2022-05-14,2022-06-14,2024-05-14,Overdue,0,47303,None
L087979,C017084,648369,7.18,36,2022-09-24,2022-10-24,2025-09-24,Active,0,26340,Vehicle
L087980,C011531,2635565,9.44,60,2020-12-01,2021-01-01,2025-12-01,Overdue,18084,59441,Property
L087981,C053935,3116218,10.14,12,2023-07-08,2023-08-08,2024-07-08,Overdue,11996,99663,Vehicle
L087982,C064836,1527778,11.6,60,2023-11-28,2023-12-28,2028-11-28,Active,40015,8102,None
L087983,C009744,1048925,12.22,24,2022-11-24,2022-12-24,2024-11-24,Active,0,25380,Vehicle
L087984,C030795,1714388,12.0,24,2023-11-06,2023-12-06,2025-11-06,Overdue,4841,6619,None
L087985,C022466,1154973,14.35,60,2023-09-23,2023-10-23,2028-09-23,Active,0,8252,Vehicle
L087986,C061434,2701002,12.78,24,2022-12-25,2023-01-25,2024-12-25,Closed,0,75190,Vehicle
L087987,C019804,4950324,9.41,24,2022-04-18,2022-05-18,2024-04-18,Closed,0,28240,Property
L087988,C063069,4745549,11.73,24,2021-07-05,2021-08-05,2023-07-05,Closed,27926,38910,Property
L087989,C045635,4368368,9.29,24,2023-05-31,2023-06-30,2025-05-31,Closed,3526,32040,None
L087990,C023273,1629803,8.77,48,2024-09-24,2024-10-24,2028-09-24,Closed,0,8426,Property
L087991,C039398,1786642,7.44,36,2024-03-10,2024-04-10,2027-03-10,Active,0,23052,None
L087992,C061384,3216926,9.29,48,2020-09-13,2020-10-13,2024-09-13,Closed,0,82059,Vehicle
L087993,C033872,2391025,12.15,24,2024-05-13,2024-06-13,2026-05-13,Overdue,18690,98913,None
L087994,C022656,2256051,12.62,60,2022-04-28,2022-05-28,2027-04-28,Closed,0,76384,Property
L087995,C057367,1279130,9.5,48,2024-10-08,2024-11-08,2028-10-08,Overdue,0,51738,Vehicle
L087996,C048217,4081624,12.98,48,2023-09-08,2023-10-08,2027-09-08,Closed,15351,27022,Vehicle
L087997,C026557,713331,8.08,12,2021-02-18,2021-03-18,2022-02-18,Active,0,16210,Property
L087998,C065477,1121598,13.67,48,2023-04-26,2023-05-26,2027-04-26,Active,46934,65403,None
L087999,C069504,4227832,8.46,24,2021-11-09,2021-12-09,2023-11-09,Overdue,9062,13790,Property
L088000,C030728,1364592,14.52,12,2020-11-01,2020-12-01,2021-11-01,Closed,31351,25312,Property
L088001,C010770,985546,11.29,24,2024-02-14,2024-03-14,2026-02-14,Overdue,26941,57739,Vehicle
L088002,C015625,427442,8.43,36,2020-05-22,2020-06-22,2023-05-22,Active,47894,84026,Property
L088003,C044708,3272486,8.02,60,2023-06-10,2023-07-10,2028-06-10,Overdue,0,59824,None
L088004,C008613,3667540,7.02,36,2022-10-30,2022-11-30,2025-10-30,Active,0,24708,None
L088005,C020890,1385831,7.53,24,2021-04-09,2021-05-09,2023-04-09,Active,0,21176,None
L088006,C012588,4395552,10.23,48,2024-09-07,2024-10-07,2028-09-07,Closed,48017,80897,Vehicle
L088007,C014539,645967,9.04,24,2023-10-25,2023-11-25,2025-10-25,Overdue,15493,95514,None
L088008,C029635,1683183,11.73,60,2020-12-07,2021-01-07,2025-12-07,Overdue,8670,25755,None
L088009,C008510,3245261,10.84,12,2021-05-10,2021-06-10,2022-05-10,Overdue,0,34108,Property
L088010,C048360,1643990,10.24,12,2023-06-06,2023-07-06,2024-06-06,Overdue,27758,75862,None
L088011,C021121,429529,10.27,36,2020-09-08,2020-10-08,2023-09-08,Overdue,1444,96697,Vehicle
L088012,C026684,2121521,9.7,60,2021-07-31,2021-08-31,2026-07-31,Overdue,0,4447,Vehicle
L088013,C054586,528216,7.55,24,2024-08-27,2024-09-27,2026-08-27,Closed,0,83841,Property
L088014,C001133,4368526,14.93,12,2021-08-04,2021-09-04,2022-08-04,Active,1036,83461,None
L088015,C039596,623345,12.52,48,2023-12-14,2024-01-14,2027-12-14,Active,0,59287,Vehicle
L088016,C062294,3058518,12.13,48,2023-05-03,2023-06-03,2027-05-03,Active,3036,86757,Vehicle
L088017,C060437,109791,12.59,36,2020-08-18,2020-09-18,2023-08-18,Closed,8389,20644,None
L088018,C004051,1142149,12.06,48,2022-09-21,2022-10-21,2026-09-21,Closed,3653,64310,None
L088019,C049953,4950518,12.75,36,2023-09-17,2023-10-17,2026-09-17,Closed,14111,12505,Vehicle
L088020,C058748,3930351,9.72,60,2021-01-04,2021-02-04,2026-01-04,Closed,41842,54993,Property
L088021,C042560,3846702,14.15,48,2021-03-02,2021-04-02,2025-03-02,Closed,21914,9641,Vehicle
L088022,C047729,2252144,9.62,48,2022-07-22,2022-08-22,2026-07-22,Overdue,0,98326,Vehicle
L088023,C012712,4391108,12.53,24,2023-11-08,2023-12-08,2025-11-08,Overdue,0,47731,Vehicle
L088024,C018022,819415,9.47,12,2020-05-25,2020-06-25,2021-05-25,Overdue,0,6918,Property
L088025,C061067,721563,11.28,48,2023-01-03,2023-02-03,2027-01-03,Active,2175,5036,None
L088026,C010188,202952,7.68,12,2022-08-25,2022-09-25,2023-08-25,Closed,12057,94736,Vehicle
L088027,C056912,1152773,10.75,36,2022-12-10,2023-01-10,2025-12-10,Closed,9595,53820,Vehicle
L088028,C012093,4730151,14.2,12,2023-01-03,2023-02-03,2024-01-03,Closed,0,33280,Vehicle
L088029,C045281,4038295,7.24,24,2021-06-06,2021-07-06,2023-06-06,Active,0,64561,None
L088030,C042848,4365532,13.52,60,2022-01-01,2022-02-01,2027-01-01,Closed,25733,62980,Vehicle
L088031,C030101,3600054,10.19,48,2020-08-03,2020-09-03,2024-08-03,Closed,0,63216,Vehicle
L088032,C069512,1631906,8.17,12,2020-08-28,2020-09-28,2021-08-28,Active,34290,22513,Vehicle
L088033,C056831,1827140,10.7,36,2023-04-11,2023-05-11,2026-04-11,Overdue,0,80754,None
L088034,C056438,3069647,13.73,60,2020-10-02,2020-11-02,2025-10-02,Active,0,84197,Property
L088035,C042327,2863344,11.02,12,2022-02-02,2022-03-02,2023-02-02,Active,0,44579,None
L088036,C015349,321966,8.93,24,2021-02-01,2021-03-01,2023-02-01,Overdue,0,47787,None
L088037,C054172,4342724,9.87,60,2022-11-09,2022-12-09,2027-11-09,Active,0,91988,Vehicle
L088038,C058551,4907473,9.38,24,2020-08-28,2020-09-28,2022-08-28,Active,49354,74681,Vehicle
L088039,C032177,3395696,8.7,36,2022-06-29,2022-07-29,2025-06-29,Overdue,0,9781,Property
L088040,C046969,3761980,14.66,48,2020-07-24,2020-08-24,2024-07-24,Active,29687,46936,Vehicle
L088041,C057394,1206330,12.56,48,2024-10-31,2024-11-30,2028-10-31,Overdue,44980,47107,Property
L088042,C016967,4301493,9.74,48,2021-03-15,2021-04-15,2025-03-15,Active,0,55433,Property
L088043,C067892,3641412,9.74,36,2023-03-18,2023-04-18,2026-03-18,Active,2090,34261,Property
L088044,C065831,129014,14.81,60,2020-12-03,2021-01-03,2025-12-03,Overdue,0,30045,Vehicle
L088045,C019493,2752791,11.03,60,2023-06-14,2023-07-14,2028-06-14,Closed,17401,71949,Property
L088046,C058917,3414079,14.45,60,2020-06-26,2020-07-26,2025-06-26,Overdue,0,51144,Property
L088047,C051672,1410166,11.55,60,2023-04-07,2023-05-07,2028-04-07,Closed,5833,98606,Vehicle
L088048,C052038,1466703,12.49,48,2020-01-16,2020-02-16,2024-01-16,Active,21178,95628,Property
L088049,C058992,4183551,14.38,60,2021-02-28,2021-03-28,2026-02-28,Closed,0,94400,Property
L088050,C038094,802166,10.4,36,2020-01-26,2020-02-26,2023-01-26,Active,35676,80379,None
L088051,C008328,2585280,14.98,12,2019-12-28,2020-01-28,2020-12-28,Closed,38110,39927,Property
L088052,C043305,4127364,7.54,36,2022-12-25,2023-01-25,2025-12-25,Overdue,39800,54634,Vehicle
L088053,C045050,3456376,9.32,24,2020-03-20,2020-04-20,2022-03-20,Overdue,41546,40436,None
L088054,C044892,4475423,14.76,60,2021-08-26,2021-09-26,2026-08-26,Active,19275,47340,Property
L088055,C008105,4712538,7.52,48,2020-03-13,2020-04-13,2024-03-13,Closed,0,6926,None
L088056,C037398,119484,8.13,24,2020-08-27,2020-09-27,2022-08-27,Active,40660,17072,Vehicle
L088057,C022071,3191458,10.53,24,2023-12-22,2024-01-22,2025-12-22,Active,0,93922,None
L088058,C032536,3939905,11.1,48,2022-07-30,2022-08-30,2026-07-30,Overdue,0,83314,Vehicle
L088059,C053243,1580507,10.52,36,2021-11-12,2021-12-12,2024-11-12,Closed,0,51380,None
L088060,C027776,403643,13.52,24,2021-10-26,2021-11-26,2023-10-26,Overdue,45623,89672,Vehicle
L088061,C049195,3902266,13.28,24,2020-08-14,2020-09-14,2022-08-14,Closed,46965,69674,Vehicle
L088062,C027445,987614,14.69,12,2023-01-05,2023-02-05,2024-01-05,Closed,18807,71539,None
L088063,C018293,2928310,10.24,12,2023-07-22,2023-08-22,2024-07-22,Active,13484,85329,Property
L088064,C032652,4717723,7.26,60,2020-12-25,2021-01-25,2025-12-25,Active,0,68017,None
L088065,C003979,2341021,8.59,60,2023-11-10,2023-12-10,2028-11-10,Active,0,4663,Property
L088066,C041274,2202113,12.18,48,2022-05-01,2022-06-01,2026-05-01,Active,19559,9435,Vehicle
L088067,C033027,2110473,9.09,12,2020-12-28,2021-01-28,2021-12-28,Active,0,2967,None
L088068,C059051,1400965,12.8,12,2023-02-22,2023-03-22,2024-02-22,Closed,18067,35860,None
L088069,C060261,4768197,12.08,60,2021-08-24,2021-09-24,2026-08-24,Active,0,51675,None
L088070,C002178,617213,10.88,12,2023-06-29,2023-07-29,2024-06-29,Active,0,76985,Property
L088071,C014265,2341638,7.21,36,2021-02-22,2021-03-22,2024-02-22,Active,10630,8657,Vehicle
L088072,C065703,4800979,9.48,12,2020-08-30,2020-09-30,2021-08-30,Overdue,0,71939,Property
L088073,C009203,1567281,11.22,36,2020-01-11,2020-02-11,2023-01-11,Closed,48771,45430,Property
L088074,C055928,2825404,9.02,48,2022-01-07,2022-02-07,2026-01-07,Active,0,44552,Vehicle
L088075,C012690,663653,7.08,48,2022-02-12,2022-03-12,2026-02-12,Active,11413,19925,Vehicle
L088076,C056099,3525615,7.81,60,2023-02-09,2023-03-09,2028-02-09,Closed,0,82191,None
L088077,C014164,1625523,13.15,24,2023-01-31,2023-02-28,2025-01-31,Closed,0,6175,None
L088078,C031673,3518400,13.98,36,2024-01-31,2024-02-29,2027-01-31,Active,0,82017,Vehicle
L088079,C052808,2346618,7.59,36,2022-07-27,2022-08-27,2025-07-27,Active,0,63558,Property
L088080,C050558,2812324,9.78,12,2020-05-24,2020-06-24,2021-05-24,Active,42092,81378,None
L088081,C035667,2358600,13.09,48,2023-01-26,2023-02-26,2027-01-26,Active,43855,53662,Vehicle
L088082,C047812,488791,11.85,24,2021-08-03,2021-09-03,2023-08-03,Closed,41311,18236,Property
L088083,C065400,3291075,8.22,24,2022-08-12,2022-09-12,2024-08-12,Active,11612,90623,None
L088084,C014110,4579653,13.26,12,2023-01-16,2023-02-16,2024-01-16,Closed,20694,47825,None
L088085,C038200,561061,9.68,48,2024-07-08,2024-08-08,2028-07-08,Active,24289,38465,None
L088086,C059709,2712303,8.77,12,2024-10-27,2024-11-27,2025-10-27,Active,45622,91003,Vehicle
L088087,C033210,4431151,13.58,12,2020-09-19,2020-10-19,2021-09-19,Active,0,45901,Vehicle
L088088,C013407,2520909,13.33,48,2020-10-22,2020-11-22,2024-10-22,Overdue,27449,77605,None
L088089,C021228,4047554,11.68,60,2023-07-16,2023-08-16,2028-07-16,Closed,0,57062,None
L088090,C030086,3464312,11.46,12,2023-04-22,2023-05-22,2024-04-22,Overdue,0,69446,None
L088091,C009817,1061326,13.77,48,2020-07-13,2020-08-13,2024-07-13,Overdue,0,23102,Property
L088092,C058543,3747783,7.85,12,2020-09-14,2020-10-14,2021-09-14,Closed,0,49705,Property
L088093,C026169,2667098,14.73,24,2022-11-29,2022-12-29,2024-11-29,Closed,47384,33256,Vehicle
L088094,C041664,3475316,12.49,36,2021-03-29,2021-04-29,2024-03-29,Closed,4584,24328,None
L088095,C043997,4238267,7.68,36,2024-01-27,2024-02-27,2027-01-27,Closed,0,36955,Property
L088096,C042738,486881,7.03,60,2020-08-31,2020-09-30,2025-08-31,Active,12309,16588,None
L088097,C019654,2140726,14.28,48,2021-06-26,2021-07-26,2025-06-26,Active,26932,67598,Property
L088098,C029118,2163417,13.88,12,2024-07-01,2024-08-01,2025-07-01,Closed,30234,23372,Property
L088099,C016547,4395950,12.71,12,2024-06-24,2024-07-24,2025-06-24,Active,31745,67882,None
L088100,C046443,4654650,9.05,12,2021-09-04,2021-10-04,2022-09-04,Overdue,21132,49553,Vehicle
L088101,C019883,2336277,11.24,60,2023-04-17,2023-05-17,2028-04-17,Active,0,16381,Property
L088102,C069384,4872499,13.4,12,2021-11-25,2021-12-25,2022-11-25,Active,12142,25264,Property
L088103,C027947,4114631,12.81,24,2024-02-21,2024-03-21,2026-02-21,Closed,2169,85470,Property
L088104,C043413,2146024,11.36,12,2021-03-06,2021-04-06,2022-03-06,Active,15397,33149,None
L088105,C011376,2110945,11.03,24,2024-01-12,2024-02-12,2026-01-12,Closed,6430,18004,Property
L088106,C046913,1000454,13.46,36,2020-05-24,2020-06-24,2023-05-24,Active,0,42512,Property
L088107,C027998,1460294,10.17,48,2022-01-02,2022-02-02,2026-01-02,Closed,14022,5577,Vehicle
L088108,C062711,870587,8.58,12,2020-12-20,2021-01-20,2021-12-20,Closed,0,47309,Vehicle
L088109,C033746,806098,8.27,12,2024-04-30,2024-05-30,2025-04-30,Overdue,0,33852,None
L088110,C006394,2482476,12.22,36,2020-03-29,2020-04-29,2023-03-29,Active,17530,14107,Vehicle
L088111,C063596,2582568,13.02,24,2022-12-06,2023-01-06,2024-12-06,Overdue,0,30823,Property
