Application_ID,Loan_ID,Customer_ID,Application_Date,Approval_Date,Loan_Purpose,Source_Channel,Processing_Fee,Approval_Status,Rejection_Reason
A068591,L068591,C068591,2023-01-15,2022-08-02,Education,Agent,8802,Approved,None
A068592,L068592,C068592,2019-06-07,2023-08-05,Education,Online,1862,Approved,None
A068593,L068593,C068593,2023-12-02,2022-07-27,Business,Agent,6034,Approved,None
A068594,L068594,C068594,2022-08-07,2023-03-31,Personal,Online,9403,Approved,None
A068595,L068595,C068595,2023-08-07,2020-04-22,Business,Branch,4559,Approved,None
A068596,L068596,C068596,2022-11-07,2020-01-03,Vehicle,Agent,8267,Approved,None
A068597,L068597,C068597,2023-07-03,2021-04-04,Home Renovation,Branch,4345,Approved,None
A068598,L068598,C068598,2024-02-15,2020-10-01,Vehicle,Agent,3227,Approved,None
A068599,L068599,C068599,2024-06-13,2023-05-16,Home Renovation,Branch,6802,Approved,None
A068600,L068600,C068600,2020-02-20,2020-08-09,Home Renovation,Branch,8896,Approved,None
A068601,L068601,C068601,2020-07-28,2021-02-08,Personal,Online,2624,Approved,None
A068602,L068602,C068602,2020-04-03,2022-06-21,Vehicle,Branch,9377,Approved,None
A068603,L068603,C068603,2020-08-30,2024-12-22,Vehicle,Branch,4853,Approved,None
A068604,L068604,C068604,2021-02-25,2021-04-22,Personal,Online,6385,Approved,None
A068605,L068605,C068605,2023-03-07,2024-02-25,Business,Agent,8301,Approved,None
A068606,L068606,C068606,2020-05-24,2023-02-21,Education,Branch,9858,Approved,None
A068607,L068607,C068607,2021-01-07,2020-04-18,Business,Online,4999,Approved,None
A068608,L068608,C068608,2020-07-10,2023-07-16,Education,Branch,4849,Approved,None
A068609,L068609,C068609,2023-09-20,2024-02-06,Education,Branch,5973,Approved,None
A068610,L068610,C068610,2021-11-10,2024-05-28,Home Renovation,Branch,3573,Approved,None
A068611,L068611,C068611,2020-06-29,2022-07-10,Personal,Branch,2395,Approved,None
A068612,L068612,C068612,2024-08-29,2021-06-24,Business,Online,3575,Approved,None
A068613,L068613,C068613,2020-04-14,2021-10-26,Education,Online,1701,Approved,None
A068614,L068614,C068614,2023-04-07,2020-01-21,Personal,Branch,3970,Approved,None
A068615,L068615,C068615,2023-06-12,2023-07-19,Education,Branch,9931,Approved,None
A068616,L068616,C068616,2024-09-26,2021-10-27,Home Renovation,Agent,4227,Approved,None
A068617,L068617,C068617,2022-12-23,2022-06-24,Personal,Branch,6089,Approved,None
A068618,L068618,C068618,2021-10-14,2021-09-16,Education,Online,5494,Approved,None
A068619,L068619,C068619,2019-04-20,2020-02-29,Personal,Agent,7926,Approved,None
A068620,L068620,C068620,2020-12-19,2021-05-19,Business,Branch,2318,Approved,None
A068621,L068621,C068621,2019-04-12,2021-08-04,Vehicle,Online,4664,Approved,None
A068622,L068622,C068622,2023-06-30,2021-02-24,Business,Online,1476,Approved,None
A068623,L068623,C068623,2019-12-19,2023-07-17,Vehicle,Online,7171,Approved,None
A068624,L068624,C068624,2024-05-07,2020-02-22,Business,Online,4047,Approved,None
A068625,L068625,C068625,2020-06-06,2023-08-10,Personal,Online,4096,Approved,None
A068626,L068626,C068626,2020-12-13,2021-04-17,Vehicle,Online,5230,Approved,None
A068627,L068627,C068627,2019-08-02,2020-06-18,Education,Agent,7282,Approved,None
A068628,L068628,C068628,2022-09-20,2023-08-15,Education,Agent,8664,Approved,None
A068629,L068629,C068629,2023-08-21,2020-12-23,Home Renovation,Agent,882,Approved,None
A068630,L068630,C068630,2020-03-08,2023-04-30,Home Renovation,Agent,7558,Approved,None
A068631,L068631,C068631,2022-10-18,2021-06-07,Personal,Agent,7822,Approved,None
A068632,L068632,C068632,2021-06-04,2020-02-13,Business,Agent,6156,Approved,None
A068633,L068633,C068633,2021-06-28,2020-06-02,Personal,Online,3649,Approved,None
A068634,L068634,C068634,2019-01-09,2023-01-22,Personal,Agent,5840,Approved,None
A068635,L068635,C068635,2021-06-30,2024-07-11,Home Renovation,Branch,7246,Approved,None
A068636,L068636,C068636,2022-05-22,2022-02-11,Education,Agent,6470,Approved,None
A068637,L068637,C068637,2024-08-17,2023-05-11,Business,Branch,8477,Approved,None
A068638,L068638,C068638,2021-12-13,2021-08-29,Vehicle,Online,1438,Approved,None
A068639,L068639,C068639,2022-09-18,2024-07-20,Vehicle,Branch,7218,Approved,None
A068640,L068640,C068640,2020-01-18,2022-12-05,Home Renovation,Agent,7133,Approved,None
A068641,L068641,C068641,2023-06-24,2022-06-05,Personal,Agent,799,Approved,None
A068642,L068642,C068642,2019-03-31,2021-03-29,Business,Agent,4614,Approved,None
A068643,L068643,C068643,2024-07-02,2021-10-27,Education,Agent,6287,Approved,None
A068644,L068644,C068644,2021-04-06,2021-11-20,Home Renovation,Agent,8928,Approved,None
A068645,L068645,C068645,2023-05-29,2020-09-26,Education,Branch,5040,Approved,None
A068646,L068646,C068646,2021-04-07,2021-08-22,Vehicle,Branch,6158,Approved,None
A068647,L068647,C068647,2020-02-14,2021-12-18,Business,Branch,2874,Approved,None
A068648,L068648,C068648,2023-11-26,2024-10-15,Personal,Online,1783,Approved,None
A068649,L068649,C068649,2020-04-18,2020-06-07,Personal,Agent,9938,Approved,None
A068650,L068650,C068650,2022-10-17,2021-07-27,Business,Online,3089,Approved,None
A068651,L068651,C068651,2021-09-23,2024-07-03,Home Renovation,Online,1659,Approved,None
A068652,L068652,C068652,2019-08-11,2020-10-28,Home Renovation,Agent,7452,Approved,None
A068653,L068653,C068653,2019-10-25,2021-04-12,Personal,Online,7528,Approved,None
A068654,L068654,C068654,2022-07-27,2022-01-05,Education,Branch,4385,Approved,None
A068655,L068655,C068655,2019-10-06,2023-09-13,Vehicle,Agent,6582,Approved,None
A068656,L068656,C068656,2019-06-26,2024-07-27,Personal,Online,2440,Approved,None
A068657,L068657,C068657,2023-11-06,2022-03-27,Home Renovation,Branch,4483,Approved,None
A068658,L068658,C068658,2024-09-26,2022-01-18,Education,Agent,4089,Approved,None
A068659,L068659,C068659,2019-03-04,2020-03-14,Personal,Agent,9994,Approved,None
A068660,L068660,C068660,2022-10-09,2020-05-01,Business,Online,822,Approved,None
A068661,L068661,C068661,2022-11-08,2021-09-15,Home Renovation,Agent,3009,Approved,None
A068662,L068662,C068662,2019-11-04,2023-07-07,Personal,Online,9586,Approved,None
A068663,L068663,C068663,2020-08-15,2022-08-14,Vehicle,Branch,4935,Approved,None
A068664,L068664,C068664,2021-02-15,2024-08-29,Education,Online,6407,Approved,None
A068665,L068665,C068665,2024-07-13,2020-02-02,Business,Agent,3136,Approved,None
A068666,L068666,C068666,2020-08-25,2021-12-08,Education,Online,8289,Approved,None
A068667,L068667,C068667,2024-12-02,2024-09-21,Vehicle,Agent,4190,Approved,None
A068668,L068668,C068668,2019-10-26,2023-06-09,Education,Online,1352,Approved,None
A068669,L068669,C068669,2023-06-27,2020-11-20,Education,Agent,653,Approved,None
A068670,L068670,C068670,2023-03-19,2020-12-17,Home Renovation,Branch,9214,Approved,None
A068671,L068671,C068671,2022-06-12,2024-04-30,Business,Branch,1690,Approved,None
A068672,L068672,C068672,2022-01-08,2022-07-27,Business,Agent,8298,Approved,None
A068673,L068673,C068673,2021-12-16,2021-07-25,Business,Agent,6217,Approved,None
A068674,L068674,C068674,2022-03-08,2021-08-23,Education,Agent,8998,Approved,None
A068675,L068675,C068675,2020-01-06,2020-03-20,Home Renovation,Online,9347,Approved,None
A068676,L068676,C068676,2021-08-25,2024-07-24,Home Renovation,Agent,6620,Approved,None
A068677,L068677,C068677,2020-10-03,2020-02-02,Personal,Agent,9533,Approved,None
A068678,L068678,C068678,2020-08-29,2021-08-13,Education,Online,8839,Approved,None
A068679,L068679,C068679,2020-10-26,2021-01-22,Home Renovation,Agent,8190,Approved,None
A068680,L068680,C068680,2020-11-10,2022-07-26,Education,Branch,6837,Approved,None
A068681,L068681,C068681,2023-01-07,2021-08-28,Education,Agent,8592,Approved,None
A068682,L068682,C068682,2023-01-06,2022-09-13,Personal,Agent,2350,Approved,None
A068683,L068683,C068683,2020-06-06,2020-10-11,Personal,Branch,1185,Approved,None
A068684,L068684,C068684,2023-07-19,2023-06-13,Personal,Branch,6245,Approved,None
A068685,L068685,C068685,2020-01-17,2023-02-26,Vehicle,Agent,8493,Approved,None
A068686,L068686,C068686,2023-08-17,2024-11-30,Home Renovation,Online,7327,Approved,None
A068687,L068687,C068687,2023-04-30,2020-07-25,Home Renovation,Agent,905,Approved,None
A068688,L068688,C068688,2020-05-31,2024-07-31,Home Renovation,Branch,4109,Approved,None
A068689,L068689,C068689,2022-10-09,2024-04-14,Home Renovation,Online,503,Approved,None
A068690,L068690,C068690,2019-02-03,2024-03-04,Home Renovation,Agent,8522,Approved,None
A068691,L068691,C068691,2021-06-11,2024-07-08,Vehicle,Branch,8948,Approved,None
A068692,L068692,C068692,2020-04-23,2021-12-28,Education,Online,8280,Approved,None
A068693,L068693,C068693,2022-09-21,2023-04-02,Personal,Agent,922,Approved,None
A068694,L068694,C068694,2019-09-01,2023-11-10,Vehicle,Agent,721,Approved,None
A068695,L068695,C068695,2020-06-17,2021-07-10,Business,Branch,1525,Approved,None
A068696,L068696,C068696,2024-07-22,2020-09-21,Vehicle,Branch,9706,Approved,None
A068697,L068697,C068697,2019-06-07,2024-09-19,Personal,Online,5506,Approved,None
A068698,L068698,C068698,2022-06-24,2022-03-27,Business,Agent,1546,Approved,None
A068699,L068699,C068699,2024-05-08,2023-10-13,Vehicle,Agent,9552,Approved,None
A068700,L068700,C068700,2020-02-28,2022-12-22,Vehicle,Online,5381,Approved,None
A068701,L068701,C068701,2024-12-24,2021-06-25,Vehicle,Online,7113,Approved,None
A068702,L068702,C068702,2020-02-26,2021-02-22,Personal,Agent,4743,Approved,None
A068703,L068703,C068703,2020-05-06,2023-10-07,Home Renovation,Agent,7643,Approved,None
A068704,L068704,C068704,2024-04-02,2023-09-15,Business,Branch,8441,Approved,None
A068705,L068705,C068705,2022-12-30,2021-06-23,Vehicle,Branch,4753,Approved,None
A068706,L068706,C068706,2021-10-26,2023-03-04,Education,Online,3037,Approved,None
A068707,L068707,C068707,2021-10-29,2020-07-19,Business,Online,9514,Approved,None
A068708,L068708,C068708,2023-12-02,2024-01-25,Vehicle,Online,5157,Approved,None
A068709,L068709,C068709,2020-11-29,2020-02-19,Personal,Agent,8028,Approved,None
A068710,L068710,C068710,2023-11-30,2020-03-07,Home Renovation,Agent,2492,Approved,None
A068711,L068711,C068711,2020-06-15,2024-02-21,Education,Agent,1587,Approved,None
A068712,L068712,C068712,2020-02-11,2022-05-23,Vehicle,Branch,8457,Approved,None
A068713,L068713,C068713,2020-06-23,2023-08-18,Education,Branch,1535,Approved,None
A068714,L068714,C068714,2022-03-16,2020-12-01,Home Renovation,Branch,9253,Approved,None
A068715,L068715,C068715,2020-10-26,2020-10-15,Business,Branch,8382,Approved,None
A068716,L068716,C068716,2024-11-03,2022-10-02,Personal,Online,1728,Approved,None
A068717,L068717,C068717,2019-12-14,2020-10-05,Education,Agent,6181,Approved,None
A068718,L068718,C068718,2019-01-14,2021-11-24,Vehicle,Agent,7651,Approved,None
A068719,L068719,C068719,2019-07-27,2020-04-11,Business,Agent,5183,Approved,None
A068720,L068720,C068720,2023-01-26,2024-06-30,Business,Online,9693,Approved,None
A068721,L068721,C068721,2019-04-19,2024-08-15,Education,Branch,5026,Approved,None
A068722,L068722,C068722,2020-03-23,2023-08-27,Vehicle,Online,1095,Approved,None
A068723,L068723,C068723,2023-12-08,2023-03-19,Education,Agent,5135,Approved,None
A068724,L068724,C068724,2020-09-17,2022-10-14,Personal,Branch,946,Approved,None
A068725,L068725,C068725,2024-08-01,2024-01-01,Home Renovation,Agent,6320,Approved,None
A068726,L068726,C068726,2019-09-08,2022-07-31,Home Renovation,Branch,2170,Approved,None
A068727,L068727,C068727,2023-11-13,2024-08-21,Education,Online,9325,Approved,None
A068728,L068728,C068728,2021-05-12,2021-08-20,Personal,Branch,781,Approved,None
A068729,L068729,C068729,2021-01-15,2020-02-29,Education,Agent,4839,Approved,None
A068730,L068730,C068730,2023-01-13,2021-11-16,Vehicle,Agent,8073,Approved,None
A068731,L068731,C068731,2024-10-27,2022-02-16,Personal,Branch,1404,Approved,None
A068732,L068732,C068732,2024-11-05,2023-07-22,Education,Branch,4893,Approved,None
A068733,L068733,C068733,2022-05-03,2021-11-25,Vehicle,Online,7596,Approved,None
A068734,L068734,C068734,2022-01-13,2024-06-08,Business,Online,8196,Approved,None
A068735,L068735,C068735,2021-05-04,2021-08-18,Education,Branch,7880,Approved,None
A068736,L068736,C068736,2022-06-10,2024-07-15,Vehicle,Branch,6214,Approved,None
A068737,L068737,C068737,2023-11-21,2020-06-28,Personal,Online,2584,Approved,None
A068738,L068738,C068738,2020-11-20,2021-01-03,Personal,Branch,5799,Approved,None
A068739,L068739,C068739,2020-08-13,2023-04-18,Personal,Branch,8507,Approved,None
A068740,L068740,C068740,2021-07-24,2021-12-22,Business,Online,5199,Approved,None
A068741,L068741,C068741,2020-10-23,2023-09-10,Education,Online,3088,Approved,None
A068742,L068742,C068742,2024-07-18,2020-11-04,Education,Branch,9575,Approved,None
A068743,L068743,C068743,2020-09-07,2022-03-05,Personal,Branch,4796,Approved,None
A068744,L068744,C068744,2020-02-07,2023-07-02,Personal,Branch,6813,Approved,None
A068745,L068745,C068745,2020-02-26,2022-06-13,Personal,Online,8203,Approved,None
A068746,L068746,C068746,2020-03-31,2022-02-10,Vehicle,Branch,9722,Approved,None
A068747,L068747,C068747,2022-08-28,2023-04-24,Education,Agent,7396,Approved,None
A068748,L068748,C068748,2021-07-02,2024-03-08,Home Renovation,Agent,6314,Approved,None
A068749,L068749,C068749,2023-08-25,2024-06-23,Education,Online,4348,Approved,None
A068750,L068750,C068750,2020-08-07,2023-02-24,Personal,Online,6061,Approved,None
A068751,L068751,C068751,2024-06-23,2023-04-28,Business,Online,2423,Approved,None
A068752,L068752,C068752,2023-04-07,2024-01-18,Education,Agent,8111,Approved,None
A068753,L068753,C068753,2024-10-11,2020-08-12,Personal,Branch,6307,Approved,None
A068754,L068754,C068754,2021-01-11,2021-07-31,Personal,Agent,8639,Approved,None
A068755,L068755,C068755,2021-05-22,2022-01-17,Education,Online,5811,Approved,None
A068756,L068756,C068756,2022-12-17,2024-12-27,Education,Branch,1368,Approved,None
A068757,L068757,C068757,2024-02-13,2020-04-26,Vehicle,Online,6636,Approved,None
A068758,L068758,C068758,2020-01-20,2022-12-25,Education,Agent,9710,Approved,None
A068759,L068759,C068759,2020-01-03,2023-05-22,Vehicle,Agent,9339,Approved,None
A068760,L068760,C068760,2019-02-28,2024-07-18,Vehicle,Branch,1881,Approved,None
A068761,L068761,C068761,2023-05-22,2024-10-20,Home Renovation,Online,3766,Approved,None
A068762,L068762,C068762,2022-02-26,2021-03-03,Personal,Branch,6440,Approved,None
A068763,L068763,C068763,2024-07-14,2023-03-10,Personal,Agent,5038,Approved,None
A068764,L068764,C068764,2021-01-29,2020-06-04,Education,Online,8029,Approved,None
A068765,L068765,C068765,2022-05-23,2020-07-18,Home Renovation,Branch,4042,Approved,None
A068766,L068766,C068766,2024-06-01,2023-01-01,Home Renovation,Online,7774,Approved,None
A068767,L068767,C068767,2021-05-24,2021-10-24,Education,Agent,881,Approved,None
A068768,L068768,C068768,2024-05-15,2022-03-05,Personal,Agent,3017,Approved,None
A068769,L068769,C068769,2023-10-13,2023-05-04,Personal,Agent,6678,Approved,None
A068770,L068770,C068770,2022-08-14,2024-06-14,Vehicle,Online,6388,Approved,None
A068771,L068771,C068771,2023-05-17,2021-10-10,Business,Online,3349,Approved,None
A068772,L068772,C068772,2024-03-22,2021-09-13,Personal,Agent,4683,Approved,None
A068773,L068773,C068773,2023-03-09,2020-08-04,Personal,Branch,9983,Approved,None
A068774,L068774,C068774,2019-06-02,2024-07-30,Personal,Agent,905,Approved,None
A068775,L068775,C068775,2021-06-06,2020-07-13,Vehicle,Branch,7331,Approved,None
A068776,L068776,C068776,2020-11-02,2022-08-30,Personal,Online,9345,Approved,None
A068777,L068777,C068777,2021-05-03,2024-09-28,Home Renovation,Agent,2286,Approved,None
A068778,L068778,C068778,2019-05-18,2024-05-08,Business,Agent,5946,Approved,None
A068779,L068779,C068779,2020-03-08,2024-05-14,Vehicle,Branch,1691,Approved,None
A068780,L068780,C068780,2023-09-03,2023-04-07,Home Renovation,Agent,7248,Approved,None
A068781,L068781,C068781,2021-08-10,2023-06-04,Home Renovation,Online,8815,Approved,None
A068782,L068782,C068782,2021-06-17,2022-03-08,Home Renovation,Agent,546,Approved,None
A068783,L068783,C068783,2023-03-12,2021-03-05,Personal,Online,8718,Approved,None
A068784,L068784,C068784,2022-08-17,2022-08-23,Vehicle,Online,8116,Approved,None
A068785,L068785,C068785,2024-09-05,2023-01-30,Personal,Agent,9963,Approved,None
A068786,L068786,C068786,2020-05-14,2022-06-22,Business,Branch,8952,Approved,None
A068787,L068787,C068787,2020-10-21,2023-10-06,Business,Online,3287,Approved,None
A068788,L068788,C068788,2020-08-05,2022-02-16,Personal,Agent,869,Approved,None
A068789,L068789,C068789,2024-10-18,2023-10-17,Education,Branch,9265,Approved,None
A068790,L068790,C068790,2023-07-31,2022-06-08,Business,Agent,2045,Approved,None
A068791,L068791,C068791,2019-09-23,2023-10-25,Business,Branch,8296,Approved,None
A068792,L068792,C068792,2022-12-10,2023-03-11,Business,Branch,5027,Approved,None
A068793,L068793,C068793,2021-12-19,2024-02-05,Vehicle,Agent,9734,Approved,None
A068794,L068794,C068794,2022-07-17,2021-03-22,Business,Agent,737,Approved,None
A068795,L068795,C068795,2019-08-29,2022-10-10,Business,Online,8843,Approved,None
A068796,L068796,C068796,2019-02-01,2021-07-31,Personal,Branch,3421,Approved,None
A068797,L068797,C068797,2024-09-20,2022-09-03,Home Renovation,Agent,1949,Approved,None
A068798,L068798,C068798,2019-08-04,2023-04-03,Business,Online,1151,Approved,None
A068799,L068799,C068799,2019-04-25,2022-10-01,Home Renovation,Branch,4526,Approved,None
A068800,L068800,C068800,2024-08-14,2024-05-25,Business,Online,8758,Approved,None
A068801,L068801,C068801,2024-04-01,2024-11-19,Home Renovation,Online,4061,Approved,None
A068802,L068802,C068802,2021-03-06,2022-09-17,Personal,Branch,6747,Approved,None
A068803,L068803,C068803,2019-03-15,2023-01-13,Vehicle,Online,5166,Approved,None
A068804,L068804,C068804,2019-06-14,2021-01-05,Business,Agent,7730,Approved,None
A068805,L068805,C068805,2023-02-28,2024-06-22,Home Renovation,Online,6008,Approved,None
A068806,L068806,C068806,2021-11-04,2024-10-05,Vehicle,Online,9026,Approved,None
A068807,L068807,C068807,2023-03-05,2024-09-13,Personal,Agent,2378,Approved,None
A068808,L068808,C068808,2022-02-20,2022-11-18,Personal,Online,836,Approved,None
A068809,L068809,C068809,2022-09-11,2021-10-23,Education,Branch,7648,Approved,None
A068810,L068810,C068810,2022-10-03,2022-07-20,Personal,Online,9731,Approved,None
A068811,L068811,C068811,2023-05-25,2022-02-22,Education,Agent,1821,Approved,None
A068812,L068812,C068812,2019-11-26,2021-10-11,Education,Agent,3744,Approved,None
A068813,L068813,C068813,2023-01-10,2021-09-10,Vehicle,Online,4084,Approved,None
A068814,L068814,C068814,2019-01-30,2023-03-20,Personal,Online,7939,Approved,None
A068815,L068815,C068815,2019-11-13,2021-09-19,Vehicle,Agent,3708,Approved,None
A068816,L068816,C068816,2021-04-21,2020-01-08,Education,Online,8927,Approved,None
A068817,L068817,C068817,2019-09-30,2021-11-18,Business,Branch,1461,Approved,None
A068818,L068818,C068818,2024-03-27,2022-02-20,Business,Branch,4653,Approved,None
A068819,L068819,C068819,2019-07-29,2020-11-27,Home Renovation,Branch,7141,Approved,None
